ADM1,Constituency
Rheinland-Pfalz,kreis und stadt trier
Rheinland-Pfalz,trier
Baden-Württemberg,tübingen
Brandenburg,nieder-barnim
Brandenburg,ober-barnim
Brandenburg,uckermark - barnim i
Baden-Württemberg,geislingen-heidnheim-ulm
Baden-Württemberg,ulm
Nordrhein-Westfalen,unna
Nordrhein-Westfalen,unna i
Nordrhein-Westfalen,unna ii
Nordrhein-Westfalen,unna-hamm
Niedersachsen,unterems
Nordrhein-Westfalen,rheydt-mönchengladback-viersen
Nordrhein-Westfalen,viersen
Sachsen,vogtland - plauen
Sachsen,vogtlandkreis
Baden-Württemberg,waiblingen
Hessen,fürstentum waldeck
Hessen,hofgeismar-waldeck-corbach
Hessen,waldeck
Baden-Württemberg,jestetten-waldshut-schopfheim
Baden-Württemberg,waldshut
Baden-Württemberg,walkshut
Nordrhein-Westfalen,beckum-warendorf
Nordrhein-Westfalen,bekum-warendorf
Nordrhein-Westfalen,lüdinghausen-beckum-warendord
Nordrhein-Westfalen,warendorf
Bayern,weiden
Bayern,weilheim
Bayern,wilheim
Hessen,hersfeld
Hessen,hersfeld-rotenburg-hünfeld
Hessen,werra-meissner
Hessen,werra-meißner - hersfeld
Hessen,werra-meißner - hersfeld-rotenburg
Nordrhein-Westfalen,wesel i
Nordrhein-Westfalen,wesel ii
Hessen,wetterau
Hessen,wiesbaden
Mecklenburg-Vorpommern,mecklenburg
Mecklenburg-Vorpommern,parchim-ludwigslust
Mecklenburg-Vorpommern,schwerin-wismar
Mecklenburg-Vorpommern,wismar
Mecklenburg-Vorpommern,wismar - nordwestmecklenburg - parchim
Rheinland-Pfalz,heppenheim-worms-wimpffen
Rheinland-Pfalz,worms
Nordrhein-Westfalen,wuppertal i
Nordrhein-Westfalen,wuppertal ii
Bayern,wèrzburg
Bayern,würtzburg
Bayern,würzburg
Baden-Württemberg,sigmaringen
Baden-Württemberg,zolleralb-sigmaringen
Baden-Württemberg,zollernalb - sigmaringen
Baden-Württemberg,zollernalb-sigmaringen
Sachsen,zwickau
Sachsen,zwickau-crimmitzschau
Sachsen,zwickauer land - zwickau
Bayern,aichach
Sachsen-Anhalt,aschersleben-kalbe
Thüringen,herzogtum sachsen-altenburg
Niedersachsen,niedersachsen
Schleswig-Holstein,norder- und süderdithmaschen
Bayern,pfarrkirchen
Sachsen,annaberg-eibenstock
Baden-Württemberg,baden-württemberg
Baden-Württemberg,würtemberg
Baden-Württemberg,württemberg
Brandenburg,kottbus-spremberg
Sachsen,auerbach-reichenbach
Bayern,reichenbach-neurode
Nordrhein-Westfalen,kempen
Bayern,kempten
Brandenburg,bad liebenwerda
Hessen,limburg-bad schwalbach
Hamburg,barmbek
Sachsen,löbau-bernstadt
Brandenburg,eberswalde
Nordrhein-Westfalen,düsseldorf-ost
Rheinland-Pfalz,landau
Nordrhein-Westfalen,elbefeld-barmen
Sachsen,borna-pegau
Baden-Württemberg,crailsheim-gerabronn
Bayern,dillingen an der donau
Sachsen,dresden links der elbe
Sachsen,dresden rechts der elbe
Sachsen-Anhalt,elbe-havel-gebiet
Hessen,frankfurt iii
Niedersachsen,hannover iii
Sachsen,sachsen iii
Brandenburg,teltow-beeskow-storkow
Hessen,eschwege
Niedersachsen,leer-emden-norden
Nordrhein-Westfalen,rees-dinslaken
Niedersachsen,stade-bremenvörde
Niedersachsen,stade-bremervörde
Thüringen,jena
Sachsen-Anhalt,bernburg - bitterfeld - saalkreis
Niedersachsen,bersenbrück-lingen
Niedersachsen,meppen-lingen
Sachsen-Anhalt,salzwedel-gardelegen
Sachsen-Anhalt,zeitz
Berlin,berlin ii
Hessen,frankfurt ii
Thüringen,kyffhäuserkreis - sömmerda - unstrut-hainich-kreis ii
Bayern,münchen ii
Brandenburg,potsdam ii
Sachsen,sachsen ii
Berlin,berlin iii
Nordrhein-Westfalen,mörs-rees
Thüringen,gotha-arnstadt
Bayern,karlstadt
Hamburg,eppendorf
Hamburg,eppendorf-winterhude
Sachsen,dresden-land
Nordrhein-Westfalen,herford-stadt und land
Nordrhein-Westfalen,iserlohn stadt und land
Nordrhein-Westfalen,köln land
Nordrhein-Westfalen,köln-land
Nordrhein-Westfalen,müster stadt und land
Niedersachsen,osnabrück stadt und land
Saarland,saarbrucken-land
Niedersachsen,verne-delmenhorst
Niedersachsen,weser-ems
Niedersachsen,wolfenbüttel-goslar-land
Rheinland-Pfalz,adenau-cochem-zell
Nordrhein-Westfalen,altena-lüdenscheid
Niedersachsen,bersenbrück
Baden-Württemberg,blaubeuren-ehingen
Niedersachsen,cuxhaven-hadeln-wesermüde
Sachsen,döbeln
Niedersachsen,emden-leer
Baden-Württemberg,freudenstadt-horb
Mecklenburg-Voor-Pommeren,gaudenz-strasburg
Niedersachsen,hoya-verden-achim
Sachsen,kamenz - hoyerswerda - großenhain
Bayern,kaufbeuren
Mecklenburg-Voor-Pommeren,landkreis straßburg
Mecklenburg-Voor-Pommeren,malchin-waren
Sachsen-Anhalt,militisch-trebnitz
Nordrhein-Westfalen,nordrhein-westfalen
Brandenburg,prenzlau-angermünde
Brandenburg,stuhm-marienwerder
Schleswig-Holstein,tondern-husum-eiderstedt
Baden-Württemberg,wlldürn-tauberbischofsheim
Nordrhein-Westfalen,moers
Hessen,eschwege-melsungen
Thüringen,mühlhausen-langensalza-weissensee
Baden-Württemberg,aalen-ellwangen
Bayern,burglengenfeld
Baden-Württemberg,constanz-ueberlingen-stockach
Sachsen,meissen-riesa
Baden-Württemberg,donaueschingen
Baden-Württemberg,engen-donaueschingen
Thüringen,suhl
Thüringen,creuzburg-rosenberg
Hessen,diez-limburg-runkel-weilburg-hada
Sachsen,freiberg
Sachsen,freiberg-oederan
Hessen,friedberg
Sachsen-Anhalt,querfurt-merseburg
Bayern,donauwörth
Thüringen,fürstenthum
Thüringen,fürstentum reuss jüngere linie
Thüringen,fürstentum reuss ältere linie
Nordrhein-Westfalen,mulheim-wipperfürth-gummersbach
Rheinland-Pfalz,neustadt-carthaus
Hessen,wetzlar-altenkirchen-hinterlandkr
Rheinland-Pfalz,altenkirchen
Brandenburg,liebenwerda-torgau
Thüringen,erfurt-schleusingen-ziegenrück
Nordrhein-Westfalen,herne-castrop-rauxel
Sachsen,delitzsch
Sachsen,delitzsch - torgau-oschatz - riesa
Schleswig-Holstein,gr. streehlitz-kosel
Mecklenburg-Vorpommern,neustrelitz
Sachsen,plauen-oelsnitz-adorf
Bayern,lohr
Sachsen-Anhalt,bernburg-ballenstedt
Nordrhein-Westfalen,bielefeld-land-halle
Hessen,dillkreis-wetzlar
Schleswig-Holstein,haale-altstadt
Schleswig-Holstein,haale-neustadt
Mecklenburg-Vorpommern,hagenow-grevesmühlen
Nordrhein-Westfalen,herford-halle
Sachsen-Anhalt,oschersleben-halberstadt-werniger
Sachsen-Anhalt,wolmirstedt-neuhaldensleb.
Nordrhein-Westfalen,bergheim
Bayern,eichstädt
Bayern,cham
Bremen,"bermerhaven, bremen-nord"
Bremen,bremenhaven-bremen-nord
Nordrhein-Westfalen,minden
Nordrhein-Westfalen,ahaus-bocholt
Thüringen,fürstentum schwarzburg-sonderhaus
Sachsen-Anhalt,naumburg-weissenfels-zeitz
Sachsen-Anhalt,osterburg-stendal
Rheinland-Pfalz,saarburg-salzburg
Mecklenburg-Voor-Pommeren,stadtkreis straßburg
Nordrhein-Westfalen,warburg-höxter
Nordrhein-Westfalen,warburg-höxter-büren
Bayern,wasserburg
Niedersachsen,holzminden-harzburg
Sachsen,oschatz-wurzen-grimma
Sachsen,tharandt
Brandenburg,elbe
Nordrhein-Westfalen,stolberg-schneeberg-geyer
Brandenburg,löwenberg
Sachsen,rosenberg-löbau
Hamburg,lokstedt
Brandenburg,guben-lübben
Rheinland-Pfalz,cochem
Baden-Württemberg,tauberbischefsheim
Baden-Württemberg,crailsheim
Niedersachsen,gandersheim-salzgitter
Sachsen,aue
Saarland,saarland
Niedersachsen,diepholz-melle-wittalge
Niedersachsen,hoya
Sachsen,hoyerswerda
Niedersachsen,rinteln-hofgeismar.wolfhagen
Baden-Württemberg,tauberbischofsheim
Bayern,vilshofen
Hessen,frankenberg-fritzlar-homberg-zieg
Hessen,fritzlar-homberg
Hessen,oberlahnkreis-bad homburg
Thüringen,heiligenstadt-worbis
Bayern,immenstadt
Rheinland-Pfalz,wittlich-berncastel
Baden-Württemberg,bretten-sinsheim-wiesloch
Bayern,dinckelsbühl
Nordrhein-Westfalen,wanne-eickel-wattenscheid
Nordrhein-Westfalen,wattenschied-wanne-eickel
Niedersachsen,varel-jever-brake
Bayern,buk-kosten
Bayern,kronach
Hessen,usingen-königstein-höchsthochheim
Bayern,franken
Niedersachsen,northeim-einbeck-duderstadt
Hessen,wehen-langenschwalbech-rüdesheim-
Schleswig-Holstein,segeburg-eutin
Hessen,alsfeld-lauterbach-schotten
Nordrhein-Westfalen,lüdinghausen-cösfeld
Sachsen-Anhalt,merseburg
Sachsen-Anhalt,eisleben
Bayern,memmingen
Nordrhein-Westfalen,lemgo
Bayern,miesbach
Sachsen,reichenbach
Hessen,hessen
Mecklenburg-Vorpommern,Ückermünde-usedom-wollin
Schleswig-Holstein,rendsburg-neumünster
Sachsen,wolkenstein-zschopau
Sachsen-Anhalt,sangerhausen-eckartsberga
Brandenburg,brandenburg
Hessen,dieburg
Bayern,neunburg v. w.
Sachsen-Anhalt,randow-greifenhagen
Hessen,bensheim-erbach-lindenfels-neusta
Nordrhein-Westfalen,dinslaken
Niedersachsen,emsland
Baden-Württemberg,stuttgart-nord
Nordrhein-Westfalen,westfalen-nord
Sachsen,sachsen
Nordrhein-Westfalen,arnsberg-söst
Hessen,giessen-grünberg-nidda
Bayern,landsberg-soldin
Baden-Württemberg,kenzingen-ettenheim
Bayern,kempten (allgäu)
Nordrhein-Westfalen,detmold
Sachsen,nossen-waldheim-döbeln
Brandenburg,zauch-belzig-jütebogk-luckenwalde
Baden-Württemberg,apenrade-flensburg
Sachsen-Anhalt,bernburg
Thüringen,jena - weimar - weimarer land
Sachsen,leipziger land - muldentalkreis
Sachsen,leipziger-land - muldentalkreis
Nordrhein-Westfalen,siegen stadt und land wittgenstei
Sachsen,zittau-ostrau
Bayern,niederbayern
Hessen,hessen-nassau
Bayern,forchheim
Sachsen,annaberg
Niedersachsen,leer
Sachsen,pirna
Sachsen,pirna-stolpen
Nordrhein-Westfalen,mörs
Nordrhein-Westfalen,rheydt-grevenbroich ii
Brandenburg,neuruppin
Brandenburg,oranienburg
Nordrhein-Westfalen,lüdinghausen
Rheinland-Pfalz,germersheim
Baden-Württemberg,sinsheim
Nordrhein-Westfalen,düsseldorf-mettamnn i
Sachsen-Anhalt-jerichow i und ii
Nordrhein-Westfalen,neuß-grevenbroich i
Nordrhein-Westfalen,altena-iserlohn
Nordrhein-Westfalen,iserlohn
Bayern,rothenburg a. t.
Sachsen,rothenburg-hoyerswerda
Saarland,ottweiler
Bayern,oberbayern-schwaben
Baden-Württemberg,backnang-hall
Bayern,schwabach
Rheinland-Pfalz,prüm
Saarland,st. ingbert
Rheinland-Pfalz,söst
Rheinland-Pfalz,st. goarshausen-braubach-nast.-mo
Berlin,berlin i
Hessen,frankfurt i
Bayern,münchen i
Nordrhein-Westfalen,olpe-siegen ii
Brandenburg,potsdam i
Sachsen,sachsen i
Nordrhein-Westfalen,siegen i
Thüringen,gera-stadt
Nordrhein-Westfalen,kreis und stadt crefeld
Nordrhein-Westfalen,kreis und stadt düsseldorf
Brandenburg,stadt frankfurt-an-der-oder-lebus
Nordrhein-Westfalen,stadt köln
Brandenburg,stadt potsdam-ost havelland
Baden-Württemberg,stadt und oberamt stuttgart
Mecklenburg-Vorpommern,sternberg
Sachsen,annaberg - aue-schwarzenberg
Nordrhein-Westfalen,arnsberg
Hessen,grünberg-freistadt
Nordrhein-Westfalen,olpe-meschede-arnsberg
Brandenburg,senftenberg
Starnberg,wartenberg-oels
Nordrhein-Westfalen,westfalen-süd
Rheinland-Pfalz,pommern
Rheinland-Pfalz,pfalz
Rheinland-Pfalz,rheinland-pfalz
Hessen,dillenburg-herborn-rennerod-marie
Rheinland-Pfalz,bingen-alzey
Hessen,büdingen-friedberg
Baden-Württemberg,donauschingen
Hessen,friedberg-vilbel-büdingen
Bayern,kitzingen
Baden-Württemberg,leonberg-vaihingen
Thüringen,thüringen
Mecklenburg-Vorpommern,bütow-rummelsb.-schlawe
Sachsen,glauchau-meerane
Schleswig-Holstein,husum
Brandenburg,kalau-luckau
Bayern,neumarkt
Nordrhein-Westfalen,schleid.-malmédy-montjoie
Bayern,illertissen
Bayern,tirschenreuth
Hessen,obertaunuskreis
Saarland,dillingen
Brandenburg,luckenwalde
Brandenburg,fürstenwalde
Niedersachsen,otterndorf-neuhaus
Hamburg,finkenwerder
Sachsen,mittweida
Bayern,weisenburg in bayern
Rheinland-Pfalz,zweibrücken
Bayern,kelheim
Hessen,wetzlar
Baden-Württemberg,baden
Bayern,bayern
Sachsen-Anhalt,wanzleben
Mecklenburg-Vorpommern,macklenburg
Nordrhein-Westfalen,tecklenburg
