ADM1,Constituency
Prince Edward Island,sackville--eastern shore
Prince Edward Island,simcoe east
Prince Edward Island,south surrey--white rock--langley
Prince Edward Island,springfield
Prince Edward Island,st. lawrence
Prince Edward Island,st. lawrence--st. george
Prince Edward Island,st. mary
Prince Edward Island,vancouver island north
Prince Edward Island,vancouver kingsway
Prince Edward Island,vaudreuil
Prince Edward Island,vaudreuil--soulanges
Prince Edward Island,west prince
Prince Edward Island,wild rose
Prince Edward Island,windsor--st. clair
Prince Edward Island,winnipeg--birds hill
Prince Edward Island,Îles-de-la-madeleine
Québec,beauce
Québec,charlesbourg--jacques-cartier
Québec,churchill
Québec,cumberland
Québec,cumberland--colchester
Québec,cumberland--colchester north
Québec,dauphin--swan river--marquette
Québec,durham--northumberland
Québec,east queen's
Québec,guelph
Québec,high park--humber valley
Québec,humber--port au port--st. barbe
Québec,humber--st. barbe--baie verte
Québec,humber--st. george's
Québec,humber--st. george's--st. barbe
Québec,jacques cartier
Québec,jacques-cartier--lasalle
Québec,jonquiÈre
Québec,jonquiÈre--alma
Québec,lisgar--marquette
Québec,malpeque
Québec,marquette
Québec,missisquoi
Québec,montmorency--charlevoix--haute-cÔte-nord
Québec,northumberland
Québec,northumberland east
Québec,northumberland west
Québec,northumberland--durham
Québec,northumberland--miramichi
Québec,northumberland--quinte west
Québec,portage--marquette
Québec,portneuf--jacques-cartier
Québec,qu'appelle
Québec,quebec county
Québec,quebec east
Québec,quebec south
Québec,quebec west
Québec,quebec west and south
Québec,quebec-centre
Québec,queen's
Québec,queen's county
Québec,queens
Québec,queens--lunenburg
Québec,queens--shelburne
Québec,quÉbec
Québec,quÉbec east
Québec,quÉbec--montmorency
Québec,quÉbec-est
Québec,regina--qu'appelle
Québec,saint-jacques
Québec,shelburne and queen's
Québec,sudbury
Québec,sunbury--queen's
Québec,surrey
Québec,tobique--mactaquac
Québec,villeneuve
Québec,west queen's
Québec,york--humber
Saskatchewan,at
Saskatchewan,beaches
Saskatchewan,beaches--woodbine
Saskatchewan,cape breton--east richmond
Saskatchewan,chambly
Saskatchewan,champlain
Saskatchewan,charlottetown
Saskatchewan,chÂteauguay
Saskatchewan,cochrane
Saskatchewan,east calgary
Saskatchewan,elgin
Saskatchewan,essex--kent
Saskatchewan,gamelin
Saskatchewan,gaspÉ
Saskatchewan,gatineau
Saskatchewan,halifax--east hants
Saskatchewan,hastings east
Saskatchewan,hochelaga
Saskatchewan,hull
Saskatchewan,kamloops--shuswap
Saskatchewan,kent--essex
Saskatchewan,kitchener
Saskatchewan,kitchener centre
Saskatchewan,kitchener--conestoga
Saskatchewan,kitchener--waterloo
Saskatchewan,kootenay east
Saskatchewan,kootenay east--revelstoke
Saskatchewan,lac-saint-jean
Saskatchewan,lachine
Saskatchewan,lÉvis-et-chutes-de-la-chaudiÈre
Saskatchewan,madawaska--restigouche
Saskatchewan,mississauga centre
Saskatchewan,nepean
Saskatchewan,oshawa
Saskatchewan,papineau--saint-michel
Saskatchewan,parkdale
Saskatchewan,pickering--scarborough east
Saskatchewan,rosetown
Saskatchewan,rosthern
Saskatchewan,saguenay
Saskatchewan,saint john
Saskatchewan,saint-denis
Saskatchewan,saint-eustache--sainte-thÉrÈse
Saskatchewan,saint-henri
Saskatchewan,saint-henri--westmount
Saskatchewan,saint-jean
Saskatchewan,saint-michel
Saskatchewan,saskatchewan (provisional district)
Saskatchewan,saskatoon
Saskatchewan,saskatoon city
Saskatchewan,saskatoon east
Saskatchewan,saskatoon west
Saskatchewan,saskatoon--biggar
Saskatchewan,saskatoon--clark's crossing
Saskatchewan,saskatoon--dundurn
Saskatchewan,saskatoon--humboldt
Saskatchewan,saskatoon--rosetown--biggar
Saskatchewan,saskatoon--wanuskewin
Saskatchewan,skeena
Saskatchewan,st. john's east
Saskatchewan,st. john?s east
Saskatchewan,stanstead
Saskatchewan,timiskaming--cochrane
Saskatchewan,vaughan
Saskatchewan,verdun--saint-henri
Saskatchewan,wanuskewin
Saskatchewan,wascana
Saskatchewan,wetaskiwin
Saskatchewan,yamaska
Yukon,berthier--maskinongÉ
Yukon,berthier--maskinongÉ--delanaudiÈre
Yukon,berthier--maskinongÉ--lanaudiÈre
Yukon,burnaby--kingsway
Yukon,chilliwack--fraser canyon
Yukon,chÂteauguay--huntingdon
Yukon,chÂteauguay--huntingdon--laprairie
Yukon,chÂteauguay--saint-constant
Yukon,digby--annapolis--kings
Yukon,drummond
Yukon,drummond--arthabaska
Yukon,edmonton--beaumont
Yukon,edmonton--mill woods--beaumont
Yukon,humboldt
Yukon,huron
Yukon,huron centre
Yukon,huron east
Yukon,huron north
Yukon,huron south
Yukon,huron west
Yukon,huron--bruce
Yukon,huron--middlesex
Yukon,huron--perth
Yukon,kamloops
Yukon,kamloops--thompson
Yukon,kelowna
Yukon,king's county
Yukon,kings
Yukon,kingston
Yukon,kingston city
Yukon,kootenay
Yukon,kootenay--boundary--okanagan
Yukon,markham--unionville
Yukon,maskinongÉ
Yukon,monck
Yukon,muskoka
Yukon,muskoka and parry sound
Yukon,parry sound--muskoka
Yukon,saint-lÉonard--anjou
Yukon,thunder bay--atikokan
Yukon,wellington--huron
Yukon,yellowhead
Yukon,york--peel
Yukon,yorkton
Yukon,yorkton--melville
Yukon,yukon
Yukon,yukon--mackenzie river
